"symbol","report_date","url","status","file","n_speech_turns","attempts","last_try"
"COR","2025-11-05","https://www.marketbeat.com/earnings/reports/2025-11-5-amerisourcebergen-co-stock/","ok","COR_2025-11-05.csv",100,1,"2026-07-21 23:44:28.362553"
"COR","2025-08-06","https://www.marketbeat.com/earnings/reports/2025-8-6-amerisourcebergen-co-stock/","ok","COR_2025-08-06.csv",75,1,"2026-07-21 23:44:30.646169"
"COR","2025-05-07","https://www.marketbeat.com/earnings/reports/2025-5-7-amerisourcebergen-co-stock/","ok","COR_2025-05-07.csv",95,1,"2026-07-21 23:44:32.583124"
"COR","2025-02-05","https://www.marketbeat.com/earnings/reports/2025-2-5-amerisourcebergen-co-stock/","ok","COR_2025-02-05.csv",104,1,"2026-07-21 23:44:34.482814"
"COR","2024-11-06","https://www.marketbeat.com/earnings/reports/2024-11-6-amerisourcebergen-co-stock/","ok","COR_2024-11-06.csv",95,1,"2026-07-21 23:44:38.287499"
"COR","2024-07-31","https://www.marketbeat.com/earnings/reports/2024-7-31-amerisourcebergen-co-stock/","ok","COR_2024-07-31.csv",101,1,"2026-07-21 23:44:40.857895"
"KDP","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-keurig-dr-pepper-inc-stock/","ok","KDP_2026-04-23.csv",79,1,"2026-07-21 23:44:43.835266"
"KDP","2026-02-24","https://www.marketbeat.com/earnings/reports/2026-2-24-keurig-dr-pepper-inc-stock/","ok","KDP_2026-02-24.csv",83,1,"2026-07-21 23:44:46.371709"
"KDP","2025-10-27","https://www.marketbeat.com/earnings/reports/2025-10-27-keurig-dr-pepper-inc-stock/","ok","KDP_2025-10-27.csv",226,1,"2026-07-21 23:44:49.716832"
"KDP","2025-07-24","https://www.marketbeat.com/earnings/reports/2025-7-24-keurig-dr-pepper-inc-stock/","ok","KDP_2025-07-24.csv",80,1,"2026-07-21 23:44:52.301643"
"KDP","2025-04-24","https://www.marketbeat.com/earnings/reports/2025-4-24-keurig-dr-pepper-inc-stock/","ok","KDP_2025-04-24.csv",97,1,"2026-07-21 23:44:55.807272"
"KDP","2025-02-25","https://www.marketbeat.com/earnings/reports/2025-2-25-keurig-dr-pepper-inc-stock/","ok","KDP_2025-02-25.csv",78,1,"2026-07-21 23:44:58.298918"
"KDP","2024-10-24","https://www.marketbeat.com/earnings/reports/2024-10-24-keurig-dr-pepper-inc-stock/","ok","KDP_2024-10-24.csv",70,1,"2026-07-21 23:45:00.155403"
"KDP","2024-07-25","https://www.marketbeat.com/earnings/reports/2024-7-25-keurig-dr-pepper-inc-stock/","ok","KDP_2024-07-25.csv",83,1,"2026-07-21 23:45:02.912048"
"FIS","2026-05-08","https://www.marketbeat.com/earnings/reports/2026-5-8-fidelity-national-information-services-inc-stock/","ok","FIS_2026-05-08.csv",127,1,"2026-07-21 23:45:05.727498"
"FIS","2026-02-24","https://www.marketbeat.com/earnings/reports/2026-2-24-fidelity-national-information-services-inc-stock/","ok","FIS_2026-02-24.csv",94,1,"2026-07-21 23:45:08.107824"
"FIS","2025-11-05","https://www.marketbeat.com/earnings/reports/2025-11-5-fidelity-national-information-services-inc-stock/","ok","FIS_2025-11-05.csv",81,1,"2026-07-21 23:45:11.586164"
"FIS","2025-08-05","https://www.marketbeat.com/earnings/reports/2025-8-5-fidelity-national-information-services-inc-stock/","ok","FIS_2025-08-05.csv",114,1,"2026-07-21 23:45:14.310688"
"FIS","2025-05-06","https://www.marketbeat.com/earnings/reports/2025-5-6-fidelity-national-information-services-inc-stock/","ok","FIS_2025-05-06.csv",89,1,"2026-07-21 23:45:18.513727"
"FIS","2025-02-11","https://www.marketbeat.com/earnings/reports/2025-2-11-fidelity-national-information-services-inc-stock/","ok","FIS_2025-02-11.csv",103,1,"2026-07-21 23:45:21.636011"
"FIS","2024-11-04","https://www.marketbeat.com/earnings/reports/2024-11-4-fidelity-national-information-services-inc-stock/","ok","FIS_2024-11-04.csv",96,1,"2026-07-21 23:45:23.917479"
"FIS","2024-08-06","https://www.marketbeat.com/earnings/reports/2024-8-6-fidelity-national-information-services-inc-stock/","ok","FIS_2024-08-06.csv",102,1,"2026-07-21 23:45:26.362178"
"KMB","2026-04-28","https://www.marketbeat.com/earnings/reports/2026-4-28-kimberly-clark-co-stock/","ok","KMB_2026-04-28.csv",48,1,"2026-07-21 23:45:35.139558"
"KMB","2026-01-27","https://www.marketbeat.com/earnings/reports/2026-1-27-kimberly-clark-co-stock/","ok","KMB_2026-01-27.csv",50,1,"2026-07-21 23:45:48.295232"
"KMB","2025-10-30","https://www.marketbeat.com/earnings/reports/2025-10-30-kimberly-clark-co-stock/","ok","KMB_2025-10-30.csv",38,1,"2026-07-21 23:45:51.604676"
"KMB","2025-08-01","https://www.marketbeat.com/earnings/reports/2025-8-1-kimberly-clark-co-stock/","ok","KMB_2025-08-01.csv",79,1,"2026-07-21 23:45:53.363689"
"KMB","2025-04-22","https://www.marketbeat.com/earnings/reports/2025-4-22-kimberly-clark-co-stock/","ok","KMB_2025-04-22.csv",99,1,"2026-07-21 23:45:57.045565"
"KMB","2025-01-28","https://www.marketbeat.com/earnings/reports/2025-1-28-kimberly-clark-co-stock/","ok","KMB_2025-01-28.csv",116,1,"2026-07-21 23:45:59.553054"
"KMB","2024-10-22","https://www.marketbeat.com/earnings/reports/2024-10-22-kimberly-clark-co-stock/","ok","KMB_2024-10-22.csv",104,1,"2026-07-21 23:46:02.452079"
"KMB","2024-07-23","https://www.marketbeat.com/earnings/reports/2024-7-23-kimberly-clark-co-stock/","ok","KMB_2024-07-23.csv",29,1,"2026-07-21 23:46:05.452484"
"NEM","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-newmont-co-stock/","ok","NEM_2026-04-23.csv",144,1,"2026-07-21 23:46:07.722867"
"NEM","2026-02-19","https://www.marketbeat.com/earnings/reports/2026-2-19-newmont-co-stock/","ok","NEM_2026-02-19.csv",126,1,"2026-07-21 23:46:11.69118"
"NEM","2025-10-23","https://www.marketbeat.com/earnings/reports/2025-10-23-newmont-co-stock/","ok","NEM_2025-10-23.csv",102,1,"2026-07-21 23:46:14.415288"
"NEM","2025-07-24","https://www.marketbeat.com/earnings/reports/2025-7-24-newmont-co-stock/","ok","NEM_2025-07-24.csv",108,1,"2026-07-21 23:46:17.058879"
"NEM","2025-04-23","https://www.marketbeat.com/earnings/reports/2025-4-23-newmont-co-stock/","ok","NEM_2025-04-23.csv",94,1,"2026-07-21 23:46:20.06862"
"NEM","2025-02-20","https://www.marketbeat.com/earnings/reports/2025-2-20-newmont-co-stock/","ok","NEM_2025-02-20.csv",102,1,"2026-07-21 23:46:23.791466"
"NEM","2024-10-23","https://www.marketbeat.com/earnings/reports/2024-10-23-newmont-co-stock/","ok","NEM_2024-10-23.csv",123,1,"2026-07-21 23:46:26.912508"
"NEM","2024-07-24","https://www.marketbeat.com/earnings/reports/2024-7-24-newmont-co-stock/","ok","NEM_2024-07-24.csv",118,1,"2026-07-21 23:46:29.933523"
"DFS","2026-03-19","https://www.marketbeat.com/earnings/reports/2026-3-19-dfs-furniture-plc-dfsl-stock/","ok","DFS_2026-03-19.csv",102,1,"2026-07-21 23:46:32.549252"
"DFS","2025-09-29","https://www.marketbeat.com/earnings/reports/2025-9-29-dfs-furniture-plc-dfsl-stock/","ok","DFS_2025-09-29.csv",97,1,"2026-07-21 23:46:35.48791"
"DFS","2025-09-25","https://www.marketbeat.com/earnings/reports/2025-9-25-dfs-furniture-plc-dfsl-stock/","ok","DFS_2025-09-25.csv",97,1,"2026-07-21 23:46:38.116281"
"DFS","2025-03-13","https://www.marketbeat.com/earnings/reports/2025-3-13-dfs-furniture-plc-dfsl-stock/","ok","DFS_2025-03-13.csv",120,1,"2026-07-21 23:46:41.668217"
"PCG","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-pge-co-stock/","ok","PCG_2026-04-23.csv",198,1,"2026-07-21 23:46:44.526605"
"PCG","2026-02-11","https://www.marketbeat.com/earnings/reports/2026-2-11-pge-co-stock/","ok","PCG_2026-02-11.csv",103,1,"2026-07-21 23:46:46.444423"
"PCG","2025-10-23","https://www.marketbeat.com/earnings/reports/2025-10-23-pge-co-stock/","ok","PCG_2025-10-23.csv",82,1,"2026-07-21 23:46:48.459785"
"PCG","2025-07-31","https://www.marketbeat.com/earnings/reports/2025-7-31-pge-co-stock/","ok","PCG_2025-07-31.csv",124,1,"2026-07-21 23:46:53.281893"
"PCG","2025-04-24","https://www.marketbeat.com/earnings/reports/2025-4-24-pge-co-stock/","ok","PCG_2025-04-24.csv",131,1,"2026-07-21 23:46:56.114162"
"PCG","2025-02-13","https://www.marketbeat.com/earnings/reports/2025-2-13-pge-co-stock/","ok","PCG_2025-02-13.csv",111,1,"2026-07-21 23:46:58.124637"
"PCG","2024-11-07","https://www.marketbeat.com/earnings/reports/2024-11-7-pge-co-stock/","ok","PCG_2024-11-07.csv",115,1,"2026-07-21 23:47:01.642788"
"PCG","2024-07-25","https://www.marketbeat.com/earnings/reports/2024-7-25-pge-co-stock/","ok","PCG_2024-07-25.csv",151,1,"2026-07-21 23:47:05.523157"
"TEL","2026-04-22","https://www.marketbeat.com/earnings/reports/2026-4-22-te-connectivity-ltd-stock/","ok","TEL_2026-04-22.csv",121,1,"2026-07-21 23:47:07.454303"
"TEL","2026-01-21","https://www.marketbeat.com/earnings/reports/2026-1-21-te-connectivity-ltd-stock/","ok","TEL_2026-01-21.csv",120,1,"2026-07-21 23:47:10.335802"
"TEL","2025-10-29","https://www.marketbeat.com/earnings/reports/2025-10-29-te-connectivity-ltd-stock/","ok","TEL_2025-10-29.csv",126,1,"2026-07-21 23:47:12.616674"
"TEL","2025-07-23","https://www.marketbeat.com/earnings/reports/2025-7-23-te-connectivity-ltd-stock/","ok","TEL_2025-07-23.csv",111,1,"2026-07-21 23:47:15.020934"
"TEL","2025-04-23","https://www.marketbeat.com/earnings/reports/2025-4-23-te-connectivity-ltd-stock/","ok","TEL_2025-04-23.csv",117,1,"2026-07-21 23:47:18.032694"
"TEL","2025-01-22","https://www.marketbeat.com/earnings/reports/2025-1-22-te-connectivity-ltd-stock/","ok","TEL_2025-01-22.csv",104,1,"2026-07-21 23:47:21.28416"
"TEL","2024-10-30","https://www.marketbeat.com/earnings/reports/2024-10-30-te-connectivity-ltd-stock/","ok","TEL_2024-10-30.csv",140,1,"2026-07-21 23:47:24.931783"
"TEL","2024-07-24","https://www.marketbeat.com/earnings/reports/2024-7-24-te-connectivity-ltd-stock/","ok","TEL_2024-07-24.csv",116,1,"2026-07-21 23:47:27.183295"
"MPC","2026-05-05","https://www.marketbeat.com/earnings/reports/2026-5-5-marathon-petroleum-co-stock/","ok","MPC_2026-05-05.csv",116,1,"2026-07-21 23:47:29.716644"
"MPC","2026-02-03","https://www.marketbeat.com/earnings/reports/2026-2-3-marathon-petroleum-co-stock/","ok","MPC_2026-02-03.csv",115,1,"2026-07-21 23:47:33.37072"
"MPC","2025-11-04","https://www.marketbeat.com/earnings/reports/2025-11-4-marathon-petroleum-co-stock/","ok","MPC_2025-11-04.csv",128,1,"2026-07-21 23:47:35.277908"
"MPC","2025-08-05","https://www.marketbeat.com/earnings/reports/2025-8-5-marathon-petroleum-co-stock/","ok","MPC_2025-08-05.csv",113,1,"2026-07-21 23:47:37.335457"
"MPC","2025-05-06","https://www.marketbeat.com/earnings/reports/2025-5-6-marathon-petroleum-co-stock/","ok","MPC_2025-05-06.csv",115,1,"2026-07-21 23:47:39.911197"
"MPC","2025-02-04","https://www.marketbeat.com/earnings/reports/2025-2-4-marathon-petroleum-co-stock/","ok","MPC_2025-02-04.csv",156,1,"2026-07-21 23:47:42.658791"
"MPC","2024-11-05","https://www.marketbeat.com/earnings/reports/2024-11-5-marathon-petroleum-co-stock/","ok","MPC_2024-11-05.csv",85,1,"2026-07-21 23:47:45.594564"
"MPC","2024-08-06","https://www.marketbeat.com/earnings/reports/2024-8-6-marathon-petroleum-co-stock/","ok","MPC_2024-08-06.csv",88,1,"2026-07-21 23:47:48.637938"
"FAST","2026-07-14","https://www.marketbeat.com/earnings/reports/2026-7-14-fastenal-stock/","ok","FAST_2026-07-14.csv",111,1,"2026-07-21 23:47:51.652656"
"FAST","2026-04-13","https://www.marketbeat.com/earnings/reports/2026-4-13-fastenal-stock/","ok","FAST_2026-04-13.csv",119,1,"2026-07-21 23:47:53.580034"
"FAST","2026-01-20","https://www.marketbeat.com/earnings/reports/2026-1-20-fastenal-stock/","ok","FAST_2026-01-20.csv",109,1,"2026-07-21 23:47:56.131301"
"FAST","2025-10-14","https://www.marketbeat.com/earnings/reports/2025-10-14-fastenal-stock/","ok","FAST_2025-10-14.csv",146,1,"2026-07-21 23:47:58.523023"
"FAST","2025-07-14","https://www.marketbeat.com/earnings/reports/2025-7-14-fastenal-stock/","ok","FAST_2025-07-14.csv",114,1,"2026-07-21 23:48:00.705849"
"FAST","2025-04-11","https://www.marketbeat.com/earnings/reports/2025-4-11-fastenal-stock/","ok","FAST_2025-04-11.csv",100,1,"2026-07-21 23:48:02.893721"
"FAST","2025-01-17","https://www.marketbeat.com/earnings/reports/2025-1-17-fastenal-stock/","ok","FAST_2025-01-17.csv",92,1,"2026-07-21 23:48:04.71169"
"FAST","2024-10-11","https://www.marketbeat.com/earnings/reports/2024-10-11-fastenal-stock/","ok","FAST_2024-10-11.csv",117,1,"2026-07-21 23:48:08.189123"
"AME","2026-04-30","https://www.marketbeat.com/earnings/reports/2026-4-30-ametek-inc-stock/","ok","AME_2026-04-30.csv",118,1,"2026-07-21 23:48:11.774433"
"AME","2026-02-03","https://www.marketbeat.com/earnings/reports/2026-2-3-ametek-inc-stock/","ok","AME_2026-02-03.csv",169,1,"2026-07-21 23:48:15.613046"
"AME","2025-10-30","https://www.marketbeat.com/earnings/reports/2025-10-30-ametek-inc-stock/","ok","AME_2025-10-30.csv",139,1,"2026-07-21 23:48:19.545725"
"AME","2025-07-31","https://www.marketbeat.com/earnings/reports/2025-7-31-ametek-inc-stock/","ok","AME_2025-07-31.csv",122,1,"2026-07-21 23:48:22.115319"
"AME","2025-05-01","https://www.marketbeat.com/earnings/reports/2025-5-1-ametek-inc-stock/","ok","AME_2025-05-01.csv",152,1,"2026-07-21 23:48:24.929483"
"AME","2025-02-04","https://www.marketbeat.com/earnings/reports/2025-2-4-ametek-inc-stock/","ok","AME_2025-02-04.csv",138,1,"2026-07-21 23:48:27.98027"
"AME","2024-10-31","https://www.marketbeat.com/earnings/reports/2024-10-31-ametek-inc-stock/","ok","AME_2024-10-31.csv",142,1,"2026-07-21 23:48:30.794964"
"AME","2024-08-01","https://www.marketbeat.com/earnings/reports/2024-8-1-ametek-inc-stock/","ok","AME_2024-08-01.csv",173,1,"2026-07-21 23:48:34.010746"
"PEG","2026-05-05","https://www.marketbeat.com/earnings/reports/2026-5-5-public-service-enterprise-group-incorporated-stock/","ok","PEG_2026-05-05.csv",150,1,"2026-07-21 23:48:36.357053"
"PEG","2026-02-26","https://www.marketbeat.com/earnings/reports/2026-2-26-public-service-enterprise-group-incorporated-stock/","ok","PEG_2026-02-26.csv",173,1,"2026-07-21 23:48:40.321289"
"PEG","2025-11-03","https://www.marketbeat.com/earnings/reports/2025-11-3-public-service-enterprise-group-incorporated-stock/","ok","PEG_2025-11-03.csv",140,1,"2026-07-21 23:48:42.773491"
"PEG","2025-08-05","https://www.marketbeat.com/earnings/reports/2025-8-5-public-service-enterprise-group-incorporated-stock/","ok","PEG_2025-08-05.csv",163,1,"2026-07-21 23:48:44.99295"
"PEG","2025-04-30","https://www.marketbeat.com/earnings/reports/2025-4-30-public-service-enterprise-group-incorporated-stock/","ok","PEG_2025-04-30.csv",142,1,"2026-07-21 23:48:48.18363"
"PEG","2025-02-25","https://www.marketbeat.com/earnings/reports/2025-2-25-public-service-enterprise-group-incorporated-stock/","ok","PEG_2025-02-25.csv",139,1,"2026-07-21 23:48:51.429224"
"PEG","2024-11-04","https://www.marketbeat.com/earnings/reports/2024-11-4-public-service-enterprise-group-incorporated-stock/","ok","PEG_2024-11-04.csv",177,1,"2026-07-21 23:48:55.253721"
"PEG","2024-07-30","https://www.marketbeat.com/earnings/reports/2024-7-30-public-service-enterprise-group-incorporated-stock/","ok","PEG_2024-07-30.csv",195,1,"2026-07-21 23:49:00.157033"
"PRU","2026-05-05","https://www.marketbeat.com/earnings/reports/2026-5-5-prudential-financial-inc-stock/","ok","PRU_2026-05-05.csv",121,1,"2026-07-21 23:49:04.0134"
"PRU","2026-02-03","https://www.marketbeat.com/earnings/reports/2026-2-3-prudential-financial-inc-stock/","ok","PRU_2026-02-03.csv",131,1,"2026-07-21 23:49:06.686055"
"PRU","2025-10-29","https://www.marketbeat.com/earnings/reports/2025-10-29-prudential-financial-inc-stock/","ok","PRU_2025-10-29.csv",131,1,"2026-07-21 23:49:09.643807"
"PRU","2025-07-30","https://www.marketbeat.com/earnings/reports/2025-7-30-prudential-financial-inc-stock/","ok","PRU_2025-07-30.csv",112,1,"2026-07-21 23:49:11.714208"
"PRU","2025-04-30","https://www.marketbeat.com/earnings/reports/2025-4-30-prudential-financial-inc-stock/","ok","PRU_2025-04-30.csv",118,1,"2026-07-21 23:49:14.86532"
"PRU","2025-02-04","https://www.marketbeat.com/earnings/reports/2025-2-4-prudential-financial-inc-stock/","ok","PRU_2025-02-04.csv",109,1,"2026-07-21 23:49:17.682986"
"PRU","2025-01-15","https://www.marketbeat.com/earnings/reports/2025-1-15-prudential-financial-inc-stock/","ok","PRU_2025-01-15.csv",109,1,"2026-07-21 23:49:19.944415"
"PRU","2024-10-30","https://www.marketbeat.com/earnings/reports/2024-10-30-prudential-financial-inc-stock/","ok","PRU_2024-10-30.csv",113,1,"2026-07-21 23:49:23.011966"
"KVUE","2025-08-07","https://www.marketbeat.com/earnings/reports/2025-8-7-kenvue-inc-stock/","ok","KVUE_2025-08-07.csv",80,1,"2026-07-21 23:50:58.553729"
"KVUE","2025-05-08","https://www.marketbeat.com/earnings/reports/2025-5-8-kenvue-inc-stock/","ok","KVUE_2025-05-08.csv",98,1,"2026-07-21 23:51:02.095926"
"KVUE","2025-02-06","https://www.marketbeat.com/earnings/reports/2025-2-6-kenvue-inc-stock/","ok","KVUE_2025-02-06.csv",107,1,"2026-07-21 23:51:04.903804"
"KVUE","2024-11-07","https://www.marketbeat.com/earnings/reports/2024-11-7-kenvue-inc-stock/","ok","KVUE_2024-11-07.csv",90,1,"2026-07-21 23:51:07.756905"
"KVUE","2024-08-06","https://www.marketbeat.com/earnings/reports/2024-8-6-kenvue-inc-stock/","ok","KVUE_2024-08-06.csv",74,1,"2026-07-21 23:51:11.150219"
"STZ","2026-06-30","https://www.marketbeat.com/earnings/reports/2026-6-30-constellation-brands-inc-stock/","ok","STZ_2026-06-30.csv",71,1,"2026-07-21 23:51:12.904828"
"STZ","2026-04-08","https://www.marketbeat.com/earnings/reports/2026-4-8-constellation-brands-inc-stock/","ok","STZ_2026-04-08.csv",61,1,"2026-07-21 23:51:15.329705"
"STZ","2026-01-07","https://www.marketbeat.com/earnings/reports/2026-1-7-constellation-brands-inc-stock/","ok","STZ_2026-01-07.csv",55,1,"2026-07-21 23:51:17.488127"
"STZ","2025-10-06","https://www.marketbeat.com/earnings/reports/2025-10-6-constellation-brands-inc-stock/","ok","STZ_2025-10-06.csv",77,1,"2026-07-21 23:51:21.704168"
"STZ","2025-07-01","https://www.marketbeat.com/earnings/reports/2025-7-1-constellation-brands-inc-stock/","ok","STZ_2025-07-01.csv",51,1,"2026-07-21 23:51:24.792772"
"STZ","2025-04-09","https://www.marketbeat.com/earnings/reports/2025-4-9-constellation-brands-inc-stock/","ok","STZ_2025-04-09.csv",138,1,"2026-07-21 23:51:28.957518"
"STZ","2025-01-10","https://www.marketbeat.com/earnings/reports/2025-1-10-constellation-brands-inc-stock/","ok","STZ_2025-01-10.csv",91,1,"2026-07-21 23:51:32.326069"
"STZ","2024-10-03","https://www.marketbeat.com/earnings/reports/2024-10-3-constellation-brands-inc-stock/","ok","STZ_2024-10-03.csv",83,1,"2026-07-21 23:51:35.062081"
"GLW","2026-04-28","https://www.marketbeat.com/earnings/reports/2026-4-28-corning-incorporated-stock/","ok","GLW_2026-04-28.csv",112,1,"2026-07-21 23:51:37.513463"
"GLW","2026-01-28","https://www.marketbeat.com/earnings/reports/2026-1-28-corning-incorporated-stock/","ok","GLW_2026-01-28.csv",103,1,"2026-07-21 23:51:39.448783"
"GLW","2025-10-28","https://www.marketbeat.com/earnings/reports/2025-10-28-corning-incorporated-stock/","ok","GLW_2025-10-28.csv",91,1,"2026-07-21 23:51:42.720897"
"GLW","2025-07-29","https://www.marketbeat.com/earnings/reports/2025-7-29-corning-incorporated-stock/","ok","GLW_2025-07-29.csv",123,1,"2026-07-21 23:51:45.561082"
"GLW","2025-04-29","https://www.marketbeat.com/earnings/reports/2025-4-29-corning-incorporated-stock/","ok","GLW_2025-04-29.csv",108,1,"2026-07-21 23:51:48.523186"
"GLW","2025-01-29","https://www.marketbeat.com/earnings/reports/2025-1-29-corning-incorporated-stock/","ok","GLW_2025-01-29.csv",136,1,"2026-07-21 23:51:51.321076"
"GLW","2024-10-29","https://www.marketbeat.com/earnings/reports/2024-10-29-corning-incorporated-stock/","ok","GLW_2024-10-29.csv",107,1,"2026-07-21 23:51:54.333223"
"GLW","2024-07-30","https://www.marketbeat.com/earnings/reports/2024-7-30-corning-incorporated-stock/","ok","GLW_2024-07-30.csv",108,1,"2026-07-21 23:51:56.867288"
"LHX","2026-04-30","https://www.marketbeat.com/earnings/reports/2026-4-30-l3harris-technologies-inc-stock/","ok","LHX_2026-04-30.csv",98,1,"2026-07-21 23:51:59.626968"
"LHX","2026-01-29","https://www.marketbeat.com/earnings/reports/2026-1-29-l3harris-technologies-inc-stock/","ok","LHX_2026-01-29.csv",99,1,"2026-07-21 23:52:01.603293"
"LHX","2025-10-30","https://www.marketbeat.com/earnings/reports/2025-10-30-l3harris-technologies-inc-stock/","ok","LHX_2025-10-30.csv",108,1,"2026-07-21 23:52:05.14807"
"LHX","2025-07-24","https://www.marketbeat.com/earnings/reports/2025-7-24-l3harris-technologies-inc-stock/","ok","LHX_2025-07-24.csv",97,1,"2026-07-21 23:52:07.008628"
"LHX","2025-04-24","https://www.marketbeat.com/earnings/reports/2025-4-24-l3harris-technologies-inc-stock/","ok","LHX_2025-04-24.csv",91,1,"2026-07-21 23:52:09.124624"
"LHX","2025-01-30","https://www.marketbeat.com/earnings/reports/2025-1-30-l3harris-technologies-inc-stock/","ok","LHX_2025-01-30.csv",122,1,"2026-07-21 23:52:10.978482"
"LHX","2024-10-24","https://www.marketbeat.com/earnings/reports/2024-10-24-l3harris-technologies-inc-stock/","ok","LHX_2024-10-24.csv",122,1,"2026-07-21 23:52:14.055664"
"LHX","2024-07-25","https://www.marketbeat.com/earnings/reports/2024-7-25-l3harris-technologies-inc-stock/","ok","LHX_2024-07-25.csv",104,1,"2026-07-21 23:52:16.077899"
"GRMN","2026-04-29","https://www.marketbeat.com/earnings/reports/2026-4-29-garmin-ltd-stock/","ok","GRMN_2026-04-29.csv",99,1,"2026-07-21 23:52:19.522989"
"GRMN","2026-02-18","https://www.marketbeat.com/earnings/reports/2026-2-18-garmin-ltd-stock/","ok","GRMN_2026-02-18.csv",102,1,"2026-07-21 23:52:21.894766"
"GRMN","2025-10-29","https://www.marketbeat.com/earnings/reports/2025-10-29-garmin-ltd-stock/","ok","GRMN_2025-10-29.csv",79,1,"2026-07-21 23:52:24.380575"
"GRMN","2025-07-30","https://www.marketbeat.com/earnings/reports/2025-7-30-garmin-ltd-stock/","ok","GRMN_2025-07-30.csv",93,1,"2026-07-21 23:52:27.601586"
"GRMN","2025-04-30","https://www.marketbeat.com/earnings/reports/2025-4-30-garmin-ltd-stock/","ok","GRMN_2025-04-30.csv",88,1,"2026-07-21 23:52:29.306296"
"GRMN","2025-02-19","https://www.marketbeat.com/earnings/reports/2025-2-19-garmin-ltd-stock/","ok","GRMN_2025-02-19.csv",97,1,"2026-07-21 23:52:31.290731"
"GRMN","2024-10-30","https://www.marketbeat.com/earnings/reports/2024-10-30-garmin-ltd-stock/","ok","GRMN_2024-10-30.csv",79,1,"2026-07-21 23:52:34.508676"
"GRMN","2024-07-31","https://www.marketbeat.com/earnings/reports/2024-7-31-garmin-ltd-stock/","ok","GRMN_2024-07-31.csv",81,1,"2026-07-21 23:52:37.574785"
"BKR","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-baker-hughes-stock/","ok","BKR_2026-04-23.csv",100,1,"2026-07-21 23:52:39.87165"
"BKR","2026-01-26","https://www.marketbeat.com/earnings/reports/2026-1-26-baker-hughes-stock/","ok","BKR_2026-01-26.csv",98,1,"2026-07-21 23:52:41.825662"
"BKR","2025-10-23","https://www.marketbeat.com/earnings/reports/2025-10-23-baker-hughes-stock/","ok","BKR_2025-10-23.csv",101,1,"2026-07-21 23:52:44.866855"
"BKR","2025-07-22","https://www.marketbeat.com/earnings/reports/2025-7-22-baker-hughes-stock/","ok","BKR_2025-07-22.csv",78,1,"2026-07-21 23:52:46.607539"
"BKR","2025-04-22","https://www.marketbeat.com/earnings/reports/2025-4-22-baker-hughes-stock/","ok","BKR_2025-04-22.csv",74,1,"2026-07-21 23:52:50.172447"
"BKR","2025-01-30","https://www.marketbeat.com/earnings/reports/2025-1-30-baker-hughes-stock/","ok","BKR_2025-01-30.csv",105,1,"2026-07-21 23:52:53.148912"
"BKR","2024-10-22","https://www.marketbeat.com/earnings/reports/2024-10-22-baker-hughes-stock/","ok","BKR_2024-10-22.csv",98,1,"2026-07-21 23:52:55.134295"
"BKR","2024-07-25","https://www.marketbeat.com/earnings/reports/2024-7-25-baker-hughes-stock/","ok","BKR_2024-07-25.csv",96,1,"2026-07-21 23:52:57.133835"
"CBRE","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-cbre-group-inc-stock/","ok","CBRE_2026-04-23.csv",82,1,"2026-07-21 23:53:01.255369"
"CBRE","2026-02-12","https://www.marketbeat.com/earnings/reports/2026-2-12-cbre-group-inc-stock/","ok","CBRE_2026-02-12.csv",91,1,"2026-07-21 23:53:03.52385"
"CBRE","2025-10-23","https://www.marketbeat.com/earnings/reports/2025-10-23-cbre-group-inc-stock/","ok","CBRE_2025-10-23.csv",81,1,"2026-07-21 23:53:06.411967"
"CBRE","2025-07-29","https://www.marketbeat.com/earnings/reports/2025-7-29-cbre-group-inc-stock/","ok","CBRE_2025-07-29.csv",77,1,"2026-07-21 23:53:08.922009"
"CBRE","2025-04-24","https://www.marketbeat.com/earnings/reports/2025-4-24-cbre-group-inc-stock/","ok","CBRE_2025-04-24.csv",95,1,"2026-07-21 23:53:12.250597"
"CBRE","2025-02-13","https://www.marketbeat.com/earnings/reports/2025-2-13-cbre-group-inc-stock/","ok","CBRE_2025-02-13.csv",106,1,"2026-07-21 23:53:14.568103"
"CBRE","2024-10-24","https://www.marketbeat.com/earnings/reports/2024-10-24-cbre-group-inc-stock/","ok","CBRE_2024-10-24.csv",89,1,"2026-07-21 23:53:18.40356"
"CBRE","2024-07-25","https://www.marketbeat.com/earnings/reports/2024-7-25-cbre-group-inc-stock/","ok","CBRE_2024-07-25.csv",94,1,"2026-07-21 23:53:20.525266"
"CTVA","2026-05-05","https://www.marketbeat.com/earnings/reports/2026-5-5-corteva-inc-stock/","ok","CTVA_2026-05-05.csv",102,1,"2026-07-21 23:53:22.698724"
"CTVA","2026-02-03","https://www.marketbeat.com/earnings/reports/2026-2-3-corteva-inc-stock/","ok","CTVA_2026-02-03.csv",111,1,"2026-07-21 23:53:24.731892"
